point_id,section_id,zone,point_class,is_primary,is_nearby,metric,distance_type,associated_fault,competing_fault,value,units
ORE_0130,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,46.61432613011901,ratio
ORE_0130,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,37.1355774081684,m
ORE_0130,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,289.53314851898784,m
ORE_0130,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,7.796651317324116,ratio
ORE_0131,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,29.562592909052658,m
ORE_0131,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1249.0071456210858,m
ORE_0131,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,42.24958038909418,ratio
ORE_0131,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,23.078597474985788,m
ORE_0131,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,303.6773810748386,m
ORE_0131,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,13.158398442712368,ratio
ORE_0132,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,32.01430782289477,m
ORE_0132,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1243.1932459689106,m
ORE_0132,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,38.83242620288205,ratio
ORE_0132,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,2.643994216052961,m
ORE_0132,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,329.5323528424503,m
ORE_0132,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,124.63429414546401,ratio
ORE_0133,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,39.78430880292541,m
ORE_0133,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1239.120129352287,m
ORE_0133,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,31.145950919754885,ratio
ORE_0133,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,29.292311623795992,m
ORE_0133,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,356.3178144288822,m
ORE_0133,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,12.164209469198147,ratio
ORE_0134,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,43.68423114612108,m
ORE_0134,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1237.8150549660363,m
ORE_0134,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,28.335511979726064,ratio
ORE_0134,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,42.787092363352194,m
ORE_0134,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,369.8820454039044,m
ORE_0134,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,8.6447109390568,ratio
ORE_0135,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,49.224116353779344,m
ORE_0135,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1269.605492050613,m
ORE_0135,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,25.792347046431743,ratio
ORE_0135,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,63.00273999091735,m
ORE_0135,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,263.4149931785148,m
ORE_0135,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.181008527827353,ratio
ORE_0136,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,48.70901881786323,m
ORE_0136,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1286.616079334166,m
ORE_0136,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,26.414329636677483,ratio
ORE_0136,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,104.94350515914871,m
ORE_0136,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,221.067270859013,m
ORE_0136,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.106535993092288,ratio
ORE_0137,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,65.11313557690181,m
ORE_0137,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1295.6306642371087,m
ORE_0137,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,19.898145785145076,ratio
ORE_0137,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,124.70725958649442,m
ORE_0137,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,201.11174590476196,m
ORE_0137,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.6126707183816749,ratio
ORE_0138,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,64.51638682070296,m
ORE_0138,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1295.6853600079326,m
ORE_0138,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,20.08304283388905,ratio
ORE_0138,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,125.85967965370467,m
ORE_0138,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,199.94814380008668,m
ORE_0138,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,1.5886592461559728,ratio
ORE_0139,K07,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,47.46811831715596,m
ORE_0139,K07,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1286.2971845467637,m
ORE_0139,K07,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,27.098128810424516,ratio
ORE_0139,K07,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,105.29175388242747,m
ORE_0139,K07,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,220.71564298072795,m
ORE_0139,K07,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.096229142760666,ratio
ORE_0140,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,47.60245174926632,m
ORE_0140,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1269.6713322862283,m
ORE_0140,K07,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,26.672393661021825,ratio
ORE_0140,K07,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,64.50100273925027,m
ORE_0140,K07,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,261.9021925064,m
ORE_0140,K07,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.060435983687844,ratio
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,39.7846185712616,m
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1762.740480365149,m
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,44.30708509138413,ratio
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,7.363119758523726,m
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,471.36130682678214,m
ORE_0141,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,64.01652048116192,ratio
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,46.61900000427883,m
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1759.2273471429223,m
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,37.7362737720984,ratio
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,17.731230428385473,m
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,481.45269599493633,m
ORE_0142,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,27.15280803210312,ratio
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,47.72709017267136,m
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1758.5223733692196,m
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,36.84537161195202,ratio
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,19.883670155445134,m
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,483.54768871724775,m
ORE_0143,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,24.3188347491687,ratio
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,40.18672552853047,m
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1762.2664396308228,m
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,43.85195400853713,ratio
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,8.797915840002677,m
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,472.75780813948535,m
ORE_0144,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,53.73520464812056,ratio
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,67.64456551590774,m
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1748.78928411299,m
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,25.85262054350446,ratio
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,50.57234050700865,m
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,513.4220557602462,m
ORE_0145,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,10.152230460622892,ratio
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,72.20902181966723,m
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1743.5583335705633,m
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,24.14599020500342,ratio
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,67.72971947224572,m
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,530.1578563824415,m
ORE_0146,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,7.827551339551754,ratio
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,87.10998305508141,m
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1740.1873003250437,m
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,19.976898620502404,ratio
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,80.73712539697335,m
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,542.8545794006134,m
ORE_0147,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,6.7237293467097325,ratio
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,113.03765594693488,m
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1736.7415192115266,m
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,15.364274008183907,ratio
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,96.77699684855753,m
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,558.5113388150328,m
ORE_0148,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,5.7711166599747346,ratio
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,120.4120999387241,m
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1735.9248241858186,m
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,14.416531437199456,ratio
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,101.24585110144484,m
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,562.8734541785667,m
ORE_0149,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,5.559471801116937,ratio
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,146.97628221657104,m
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1733.5008006477046,m
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,11.794425430447163,ratio
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,plan_trace_associated_distance,2D plan trace,F2,F3,117.04619889428325,m
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,578.287771654225,m
ORE_0150,XK03-1,MZ-I,MZI_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F2,F3,4.940679638614643,ratio
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,119.56679000730024,m
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1735.586429864588,m
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,14.515622856134385,ratio
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,101.80210092368546,m
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,563.4164185207812,m
ORE_0151,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,5.534428203433037,ratio
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,85.49792364873647,m
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1739.7846672156832,m
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,20.348852848912365,ratio
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,81.29015765985,m
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,543.3944032271844,m
ORE_0152,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,6.684627252181751,ratio
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,74.52676168241133,m
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1743.696107476307,m
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,23.39691230523206,ratio
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,66.92390818070164,m
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,529.3712914000201,m
ORE_0153,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,7.910047482144371,ratio
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,74.49110612582068,m
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1745.5490037936922,m
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,23.432985420371367,ratio
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,60.938629155807575,m
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,523.5297616908814,m
ORE_0154,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,8.59109843695898,ratio
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,81.75289252123414,m
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1741.8818924986128,m
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,21.306669877719422,ratio
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,72.97934082521361,m
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,535.2820896618081,m
ORE_0155,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,7.334707104902674,ratio
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,83.6543718059601,m
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1740.031825377777,m
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,20.800249739653243,ratio
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,79.28446066342426,m
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,541.4366127025452,m
ORE_0156,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,6.829038227314603,ratio
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,102.57349738210826,m
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1735.8454820615598,m
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,16.92294331736748,ratio
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,96.20515896389158,m
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,557.9531595052476,m
ORE_0157,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,5.799617874075367,ratio
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,104.1924985354309,m
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1735.253566207908,m
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,16.654304202310986,ratio
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,98.19774596464927,m
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,559.8981534581098,m
ORE_0158,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,5.701741399030387,ratio
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,84.88087053231858,m
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1739.6531635532049,m
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,20.49523234909364,ratio
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,80.55976913215508,m
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,542.6814601535575,m
ORE_0159,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,6.736383011020181,ratio
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,82.59814785893535,m
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1741.4990959134766,m
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,21.08399693038739,ratio
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_associated_distance,2D plan trace,F2,F3,74.25520187381483,m
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F2,F3,536.5274777591361,m
ORE_0160,XK03-1,MZ-I,MZI_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F2,F3,7.225453089076253,ratio
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,195.38537196088924,m
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1711.0389221588566,m
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F2,other_of_F2_F7,8.757251911884987,ratio
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,plan_trace_associated_distance,2D plan trace,F2,F1,192.1887945670256,m
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F2,F1,566.6792099668573,m
ORE_0161,XK03-1,MZ-I,MZI_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F2,F1,2.948554889703669,ratio
ORE_0162,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_associated_distance,3D finite surface,F2,other_of_F2_F7,205.16041440579036,m
ORE_0162,XK03-1,MZ-I,MZI_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F2,other_of_F2_F7,1709.568078817106,m
